Country,Year,Life,Population,GDP,Region
Kenya,1998,53.692,29696410,2194,Sub-Saharan Africa
Kenya,1999,53.173,30462154,2187,Sub-Saharan Africa
Kenya,2000,52.864,31253701,2143,Sub-Saharan Africa
Kenya,2001,52.802,32076186,2166,Sub-Saharan Africa
Kenya,2002,52.98,32927864,2120,Sub-Saharan Africa
Kenya,2003,53.374,33805301,2124,Sub-Saharan Africa
Kenya,2004,53.966,34702176,2173,Sub-Saharan Africa
Kenya,2005,54.73,35614576,2240,Sub-Saharan Africa
Kenya,2006,55.635,36540948,2319,Sub-Saharan Africa
Kenya,2007,56.627,37485246,2416,Sub-Saharan Africa
Kenya,2008,57.648,38455418,2358,Sub-Saharan Africa
Kenya,2009,58.649,39462188,2371,Sub-Saharan Africa
Kenya,2010,59.58,40512682,2503,Sub-Saharan Africa
Kenya,2011,60.403,41609728,2585,Sub-Saharan Africa
Kenya,2012,61.115,42749418,2631,Sub-Saharan Africa
Kenya,2013,61.716,43923719,2706,Sub-Saharan Africa
Kiribati,1964,48.716,36801,2639,East Asia & Pacific
Kiribati,1965,49.167,37895,2716,East Asia & Pacific
Kiribati,1966,49.618,39071,2796,East Asia & Pacific
Kiribati,1967,50.069,40314,2877,East Asia & Pacific
Kiribati,1968,50.521,41574,2961,East Asia & Pacific
Kiribati,1969,50.971,42782,3047,East Asia & Pacific
Kiribati,1970,51.422,43891,3136,East Asia & Pacific
Kiribati,1971,51.873,44881,2998,East Asia & Pacific
Kiribati,1972,52.324,45777,3295,East Asia & Pacific
Kiribati,1973,52.775,46629,3913,East Asia & Pacific
Kiribati,1974,53.226,47515,5582,East Asia & Pacific
Kiribati,1975,53.675,48491,5764,East Asia & Pacific
Kiribati,1976,54.121,49573,4131,East Asia & Pacific
Kiribati,1977,54.563,50750,3850,East Asia & Pacific
Kiribati,1978,55.003,52015,3798,East Asia & Pacific
Kiribati,1979,55.444,53350,3275,East Asia & Pacific
Kiribati,1980,55.894,54742,1774,East Asia & Pacific
Kiribati,1981,56.364,56180,1669,East Asia & Pacific
Kiribati,1982,56.858,57668,1792,East Asia & Pacific
Kiribati,1983,57.375,59223,1574,East Asia & Pacific
Kiribati,1984,57.908,60871,1651,East Asia & Pacific
Kiribati,1985,58.442,62620,1531,East Asia & Pacific
Kiribati,1986,58.959,64491,1510,East Asia & Pacific
Kiribati,1987,59.444,66457,1421,East Asia & Pacific
Kiribati,1988,59.89,68416,1633,East Asia & Pacific
Kiribati,1989,60.295,70239,1455,East Asia & Pacific
Kiribati,1990,60.67,71835,1453,East Asia & Pacific
Kiribati,1991,61.03,73163,1365,East Asia & Pacific
Kiribati,1992,61.394,74263,1388,East Asia & Pacific
Kiribati,1993,61.775,75227,1418,East Asia & Pacific
Kiribati,1994,62.176,76188,1468,East Asia & Pacific
Kiribati,1995,62.597,77248,1434,East Asia & Pacific
Kiribati,1996,63.028,78431,1500,East Asia & Pacific
Kiribati,1997,63.455,79713,1559,East Asia & Pacific
Kiribati,1998,63.87,81085,1702,East Asia & Pacific
Kiribati,1999,64.266,82524,1676,East Asia & Pacific
Kiribati,2000,64.642,84010,1804,East Asia & Pacific
Kiribati,2001,64.999,85550,1785,East Asia & Pacific
Kiribati,2002,65.341,87147,1763,East Asia & Pacific
Kiribati,2003,65.674,88776,1801,East Asia & Pacific
Kiribati,2004,66.001,90398,1826,East Asia & Pacific
Kiribati,2005,66.325,91988,1792,East Asia & Pacific
Kiribati,2006,66.647,93534,1683,East Asia & Pacific
Kiribati,2007,66.97,95043,1782,East Asia & Pacific
Kiribati,2008,67.294,96532,1803,East Asia & Pacific
Kiribati,2009,67.619,98027,1765,East Asia & Pacific
Kiribati,2010,67.945,99546,1729,East Asia & Pacific
Kiribati,2011,68.269,101093,1750,East Asia & Pacific
Kiribati,2012,68.59,102660,1772,East Asia & Pacific
Kiribati,2013,68.905,104251,1796,East Asia & Pacific
Kuwait,1964,62.781,433288,29279,Middle East & North Africa
Kuwait,1965,63.364,484205,32427,Middle East & North Africa
Kuwait,1966,63.915,535698,35912,Middle East & North Africa
Kuwait,1967,64.438,588171,39772,Middle East & North Africa
Kuwait,1968,64.934,641694,44047,Middle East & North Africa
Kuwait,1969,65.406,696610,48781,Middle East & North Africa
Kuwait,1970,65.857,753142,54023,Middle East & North Africa
Kuwait,1971,66.285,811187,63583,Middle East & North Africa
Kuwait,1972,66.692,870446,62371,Middle East & North Africa
Kuwait,1973,67.08,930744,59388,Middle East & North Africa
Kuwait,1974,67.451,991885,115159,Middle East & North Africa
Kuwait,1975,67.808,1053753,91796,Middle East & North Africa
Kuwait,1976,68.155,1116083,92442,Middle East & North Africa
Kuwait,1977,68.495,1178930,87987,Middle East & North Africa
Kuwait,1978,68.827,1242872,81146,Middle East & North Africa
Kuwait,1979,69.154,1308718,109863,Middle East & North Africa
Kuwait,1980,69.477,1376963,108146,Middle East & North Africa
Kuwait,1981,69.796,1445699,85525,Middle East & North Africa
Kuwait,1982,70.109,1514013,67708,Middle East & North Africa
Kuwait,1983,70.413,1584310,65168,Middle East & North Africa
Kuwait,1984,70.705,1659961,63619,Middle East & North Africa
Kuwait,1985,70.983,1742083,58143,Middle East & North Africa
Kuwait,1986,71.243,1835819,42858,Middle East & North Africa
Kuwait,1987,71.484,1937316,47974,Middle East & North Africa
Kuwait,1988,71.704,2028166,40807,Middle East & North Africa
Kuwait,1989,71.903,2083550,46363,Middle East & North Africa
Kuwait,1990,72.08,2087687,37521,Middle East & North Africa
Kuwait,1991,72.234,2031004,18820,Middle East & North Africa
Kuwait,1992,72.37,1924077,50924,Middle East & North Africa
Kuwait,1993,72.49,1795976,69683,Middle East & North Africa
Kuwait,1994,72.597,1687552,75577,Middle East & North Africa
Kuwait,1995,72.695,1627911,82268,Middle East & North Africa
Kuwait,1996,72.787,1628120,82811,Middle East & North Africa
Kuwait,1997,72.874,1678812,82227,Middle East & North Africa
Kuwait,1998,72.96,1763693,80971,Middle East & North Africa
Kuwait,1999,73.046,1857217,75316,Middle East & North Africa
Kuwait,2000,73.133,1940786,75219,Middle East & North Africa
Kuwait,2001,73.22,2009588,72922,Middle East & North Africa
Kuwait,2002,73.307,2069816,72630,Middle East & North Africa
Kuwait,2003,73.391,2126786,82466,Middle East & North Africa
Kuwait,2004,73.475,2189485,88010,Middle East & North Africa
Kuwait,2005,73.558,2264014,92665,Middle East & North Africa
Kuwait,2006,73.642,2351441,94642,Middle East & North Africa
Kuwait,2007,73.726,2447818,94915,Middle East & North Africa
Kuwait,2008,73.812,2548351,91966,Middle East & North Africa
Kuwait,2009,73.901,2646286,81025,Middle East & North Africa
Kuwait,2010,73.992,2736732,75365,Middle East & North Africa
Kuwait,2011,74.088,2818042,79102,Middle East & North Africa
Kuwait,2012,74.186,2891553,81080,Middle East & North Africa
Kuwait,2013,74.288,2959015,79395,Middle East & North Africa
Latvia,1964,71.55,2236535,6134,Europe & Central Asia
Latvia,1965,71.22,2261016,6403,Europe & Central Asia
Latvia,1966,71.19,2284026,6639,Europe & Central Asia
Latvia,1967,70.86,2305578,6859,Europe & Central Asia
Latvia,1968,70.48,2326027,7190,Europe & Central Asia
Latvia,1969,70.21,2345942,7222,Europe & Central Asia
Latvia,1970,70.23,2365705,7706,Europe & Central Asia
Latvia,1971,70.57,2385524,7834,Europe & Central Asia
Latvia,1972,70.26,2405177,7801,Europe & Central Asia
Latvia,1973,70.2,2424107,8376,Europe & Central Asia
Latvia,1974,70.12,2441537,8712,Europe & Central Asia
Latvia,1975,69.27,2456971,9235,Europe & Central Asia
Latvia,1976,69.38,2470206,9629,Europe & Central Asia
Latvia,1977,69.46,2481606,9810,Europe & Central Asia
Latvia,1978,69.34,2491929,10003,Europe & Central Asia
Latvia,1979,68.82,2502245,10481,Europe & Central Asia
Latvia,1980,69.12,2513349,10844,Europe & Central Asia
Latvia,1981,69.07,2524804,11237,Europe & Central Asia
Latvia,1982,69.63,2536323,11434,Europe & Central Asia
Latvia,1983,69.39,2548940,11957,Europe & Central Asia
Latvia,1984,69.44,2563992,12572,Europe & Central Asia
Latvia,1985,69.59,2582011,12448,Europe & Central Asia
Latvia,1986,70.96,2604319,12959,Europe & Central Asia
Latvia,1987,71.01,2629552,13182,Europe & Central Asia
Latvia,1988,70.92,2652332,13770,Europe & Central Asia
Latvia,1989,70.41,2665405,14466,Europe & Central Asia
Latvia,1990,69.46,2663905,13383,Europe & Central Asia
Latvia,1991,69.17,2645539,11735,Europe & Central Asia
Latvia,1992,68.45,2612722,8057,Europe & Central Asia
Latvia,1993,66.63,2571110,7792,Europe & Central Asia
Latvia,1994,65.17,2528893,8081,Europe & Central Asia
Latvia,1995,66.01,2492095,8110,Europe & Central Asia
Latvia,1996,68.6,2462617,8408,Europe & Central Asia
Latvia,1997,69.21,2438994,9238,Europe & Central Asia
Latvia,1998,68.86,2419819,9912,Europe & Central Asia
Latvia,1999,69.64,2402452,10208,Europe & Central Asia
Latvia,2000,70.16,2384972,10859,Europe & Central Asia
Latvia,2001,69.88,2367302,11787,Europe & Central Asia
Latvia,2002,70.17,2350340,12782,Europe & Central Asia
Latvia,2003,70.62,2334225,14020,Europe & Central Asia
Latvia,2004,70.92,2319229,15437,Europe & Central Asia
Latvia,2005,70.61,2305528,17192,Europe & Central Asia
Latvia,2006,70.53,2293080,19367,Europe & Central Asia
Latvia,2007,70.77,2281693,21438,Europe & Central Asia
Latvia,2008,71.635,2271198,20977,Europe & Central Asia
Latvia,2009,71.736,2261380,18300,Europe & Central Asia
Latvia,2010,71.836,2252060,18148,Europe & Central Asia
Latvia,2011,71.94,2243142,19405,Europe & Central Asia
Latvia,2012,72.045,2234572,20597,Europe & Central Asia
Latvia,2013,72.15,2226260,21699,Europe & Central Asia
Lebanon,1964,64.435,2147273,9767,Middle East & North Africa
Lebanon,1965,64.709,2203902,10545,Middle East & North Africa
Lebanon,1966,64.982,2256917,11047,Middle East & North Africa
Lebanon,1967,65.255,2306528,10320,Middle East & North Africa
Lebanon,1968,65.528,2355380,11391,Middle East & North Africa
Lebanon,1969,65.8,2407221,11422,Middle East & North Africa
Lebanon,1970,66.067,2464286,11978,Middle East & North Africa
Lebanon,1971,66.323,2528423,12871,Middle East & North Africa
Lebanon,1972,66.565,2597588,14207,Middle East & North Africa
Lebanon,1973,66.789,2665458,14597,Middle East & North Africa
Lebanon,1974,66.995,2723330,14773,Middle East & North Africa
Lebanon,1975,67.182,2765289,10242,Middle East & North Africa
Lebanon,1976,67.351,2788641,4303,Middle East & North Africa
Lebanon,1977,67.507,2796136,7403,Middle East & North Africa
Lebanon,1978,67.656,2794001,7589,Middle East & North Africa
Lebanon,1979,67.803,2791308,8585,Middle East & North Africa
Lebanon,1980,67.954,2794638,9098,Middle East & North Africa
Lebanon,1981,68.113,2807342,9165,Middle East & North Africa
Lebanon,1982,68.286,2827767,5811,Middle East & North Africa
Lebanon,1983,68.474,2851609,7026,Middle East & North Africa
Lebanon,1984,68.68,2872204,10182,Middle East & North Africa
Lebanon,1985,68.904,2885481,12739,Middle East & North Africa
Lebanon,1986,69.143,2888455,12021,Middle East & North Africa
Lebanon,1987,69.394,2884778,14077,Middle East & North Africa
Lebanon,1988,69.656,2884840,10186,Middle East & North Africa
Lebanon,1989,69.93,2902893,5891,Middle East & North Africa
Lebanon,1990,70.222,2948372,7734,Middle East & North Africa
Lebanon,1991,70.537,3026061,10497,Middle East & North Africa
Lebanon,1992,70.878,3130785,10699,Middle East & North Africa
Lebanon,1993,71.248,3249799,11136,Middle East & North Africa
Lebanon,1994,71.646,3364891,11729,Middle East & North Africa
Lebanon,1995,72.07,3462974,12254,Middle East & North Africa
Lebanon,1996,72.515,3539137,12726,Middle East & North Africa
Lebanon,1997,72.975,3597350,12347,Middle East & North Africa
Lebanon,1998,73.446,3644171,12703,Middle East & North Africa
Lebanon,1999,73.923,3690033,12475,Middle East & North Africa
Lebanon,2000,74.409,3742329,12335,Middle East & North Africa
Lebanon,2001,74.909,3802903,12356,Middle East & North Africa
Lebanon,2002,75.424,3868504,12199,Middle East & North Africa
Lebanon,2003,75.952,3935421,11998,Middle East & North Africa
Lebanon,2004,76.484,3998042,12348,Middle East & North Africa
Lebanon,2005,77.008,4052420,12258,Middle East & North Africa
Lebanon,2006,77.506,4097457,12171,Middle East & North Africa
Lebanon,2007,77.97,4134872,13122,Middle East & North Africa
Lebanon,2008,78.392,4166915,14158,Middle East & North Africa
Lebanon,2009,78.77,4196990,15393,Middle East & North Africa
Lebanon,2010,79.11,4227597,16263,Middle East & North Africa
Lebanon,2011,79.421,4259405,16431,Middle East & North Africa
Lebanon,2012,79.716,4291719,16633,Middle East & North Africa
Lebanon,2013,80.007,4324060,16623,Middle East & North Africa
Lesotho,1964,48.077,915820,711,Sub-Saharan Africa
Lesotho,1965,48.26,933664,708,Sub-Saharan Africa
Lesotho,1966,48.397,952235,707,Sub-Saharan Africa
Lesotho,1967,48.518,971576,767,Sub-Saharan Africa
Lesotho,1968,48.651,991576,748,Sub-Saharan Africa
Lesotho,1969,48.817,1012087,741,Sub-Saharan Africa
Lesotho,1970,49.031,1033044,742,Sub-Saharan Africa
Lesotho,1971,49.303,1054333,659,Sub-Saharan Africa
Lesotho,1972,49.627,1076100,768,Sub-Saharan Africa
Lesotho,1973,49.999,1098849,949,Sub-Saharan Africa
Lesotho,1974,50.418,1123261,984,Sub-Saharan Africa
Lesotho,1975,50.887,1149797,882,Sub-Saharan Africa
Lesotho,1976,51.408,1178551,1002,Sub-Saharan Africa
Lesotho,1977,51.973,1209290,1149,Sub-Saharan Africa
Lesotho,1978,52.57,1241725,1339,Sub-Saharan Africa
Lesotho,1979,53.184,1275421,1162,Sub-Saharan Africa
Lesotho,1980,53.795,1309981,1100,Sub-Saharan Africa
Lesotho,1981,54.38,1345398,1081,Sub-Saharan Africa
Lesotho,1982,54.927,1381537,1090,Sub-Saharan Africa
Lesotho,1983,55.433,1417720,1079,Sub-Saharan Africa
Lesotho,1984,55.897,1453098,1101,Sub-Saharan Africa
Lesotho,1985,56.363,1487079,1113,Sub-Saharan Africa
Lesotho,1986,56.895,1519369,1144,Sub-Saharan Africa
Lesotho,1987,57.513,1550144,1124,Sub-Saharan Africa
Lesotho,1988,58.192,1579900,1202,Sub-Saharan Africa
Lesotho,1989,58.875,1609386,1248,Sub-Saharan Africa
Lesotho,1990,59.442,1639177,1301,Sub-Saharan Africa
Lesotho,1991,59.75,1669190,1326,Sub-Saharan Africa
Lesotho,1992,59.695,1699284,1395,Sub-Saharan Africa
Lesotho,1993,59.215,1729896,1413,Sub-Saharan Africa
Lesotho,1994,58.302,1761558,1461,Sub-Saharan Africa
Lesotho,1995,56.958,1794531,1466,Sub-Saharan Africa
Lesotho,1996,55.222,1829222,1520,Sub-Saharan Africa
Lesotho,1997,53.235,1865218,1563,Sub-Saharan Africa
Lesotho,1998,51.156,1900962,1572,Sub-Saharan Africa
Lesotho,1999,49.114,1934337,1563,Sub-Saharan Africa
Lesotho,2000,47.265,1963878,1629,Sub-Saharan Africa
Lesotho,2001,45.745,1988983,1684,Sub-Saharan Africa
Lesotho,2002,44.611,2010261,1680,Sub-Saharan Africa
Lesotho,2003,43.889,2028976,1747,Sub-Saharan Africa
Lesotho,2004,43.597,2047006,1775,Sub-Saharan Africa
Lesotho,2005,43.724,2065752,1810,Sub-Saharan Africa
Lesotho,2006,44.22,2085561,1873,Sub-Saharan Africa
Lesotho,2007,44.961,2106128,1947,Sub-Saharan Africa
Lesotho,2008,45.825,2127412,2041,Sub-Saharan Africa
Lesotho,2009,46.729,2149201,2091,Sub-Saharan Africa
Lesotho,2010,47.584,2171318,2235,Sub-Saharan Africa
Lesotho,2011,48.327,2193843,2301,Sub-Saharan Africa
Lesotho,2012,48.947,2216850,2390,Sub-Saharan Africa
Lesotho,2013,49.446,2240126,2473,Sub-Saharan Africa
Liberia,1964,36.049,1230038,1287,Sub-Saharan Africa
Liberia,1965,36.52,1261555,1298,Sub-Saharan Africa
Liberia,1966,37.03,1294368,1348,Sub-Saharan Africa
Liberia,1967,37.564,1328506,1386,Sub-Saharan Africa
Liberia,1968,38.113,1364046,1399,Sub-Saharan Africa
Liberia,1969,38.674,1401077,1446,Sub-Saharan Africa
Liberia,1970,39.254,1439677,1486,Sub-Saharan Africa
Liberia,1971,39.867,1479831,1507,Sub-Saharan Africa
Liberia,1972,40.522,1521565,1507,Sub-Saharan Africa
Liberia,1973,41.217,1565044,1510,Sub-Saharan Africa
Liberia,1974,41.943,1610474,1505,Sub-Saharan Africa
Liberia,1975,42.686,1657971,1394,Sub-Saharan Africa
Liberia,1976,43.431,1706539,1408,Sub-Saharan Africa
Liberia,1977,44.156,1755815,1370,Sub-Saharan Africa
Liberia,1978,44.838,1807164,1397,Sub-Saharan Africa
Liberia,1979,45.458,1862497,1408,Sub-Saharan Africa
Liberia,1980,45.996,1922536,1268,Sub-Saharan Africa
Liberia,1981,46.435,1988931,1168,Sub-Saharan Africa
Liberia,1982,46.778,2059483,1138,Sub-Saharan Africa
Liberia,1983,47.032,2126455,1055,Sub-Saharan Africa
Liberia,1984,47.206,2179471,1015,Sub-Saharan Africa
Liberia,1985,47.298,2211509,971,Sub-Saharan Africa
Liberia,1986,47.309,2221350,947,Sub-Saharan Africa
Liberia,1987,47.26,2212690,959,Sub-Saharan Africa
Liberia,1988,47.189,2189831,988,Sub-Saharan Africa
Liberia,1989,47.138,2159264,1020,Sub-Saharan Africa
Liberia,1990,47.183,2127098,503,Sub-Saharan Africa
Liberia,1991,47.406,2091355,439,Sub-Saharan Africa
Liberia,1992,47.839,2054179,290,Sub-Saharan Africa
Liberia,1993,48.475,2030591,197,Sub-Saharan Africa
Liberia,1994,49.283,2039922,153,Sub-Saharan Africa
Liberia,1995,50.163,2094591,142,Sub-Saharan Africa
Liberia,1996,50.984,2203809,151,Sub-Saharan Africa
Liberia,1997,51.641,2360511,289,Sub-Saharan Africa
Liberia,1998,52.082,2540835,346,Sub-Saharan Africa
Liberia,1999,52.314,2710963,397,Sub-Saharan Africa
Liberia,2000,52.424,2847290,473,Sub-Saharan Africa
Liberia,2001,52.549,2939296,557,Sub-Saharan Africa
Liberia,2002,52.828,2996082,718,Sub-Saharan Africa
Liberia,2003,53.347,3037412,474,Sub-Saharan Africa
Liberia,2004,54.116,3092721,441,Sub-Saharan Africa
Liberia,2005,55.088,3182539,470,Sub-Saharan Africa
Liberia,2006,56.164,3313718,499,Sub-Saharan Africa
Liberia,2007,57.212,3477197,555,Sub-Saharan Africa
Liberia,2008,58.132,3658460,588,Sub-Saharan Africa
Liberia,2009,58.884,3835929,643,Sub-Saharan Africa
Liberia,2010,59.459,3994122,689,Sub-Saharan Africa
